daytime,co2_flux,qc_co2_flux,co2_mole_fraction,co2_mixing_ratio,air_pressure,wind_speed,wind_dir,u.,x_90.,TS
14/12/2016 14:00,0.043123951,1,389.9654172,403.0901638,100662.8277,0.771107787,339.0973223,0.028604762,322,28.0362
14/12/2016 14:30,0.17644742,2,387.994478,401.0467996,100604.9913,0.872946931,320.7001049,0.041286235,384,22.04080333
14/12/2016 15:00,-0.053541568,1,383.5314934,395.3818403,100550.9676,1.81962523,314.2194036,0.054153413,902,21.13223667
14/12/2016 15:30,0.059688709,1,382.912323,395.033181,100521.3815,1.72852575,312.7382072,0.048779354,912,21.91765667
14/12/2016 16:00,0.032332419,1,382.8797617,395.0343627,100478.7856,1.699875606,313.5540659,0.05565635,933,20.92977667
14/12/2016 16:30,0.038436316,1,382.8395764,394.9710287,100465.2213,1.712473042,312.627519,0.047213191,971,21.31739667
14/12/2016 17:00,-0.004460227,1,382.6684395,395.096405,100461.5352,1.565582419,311.9857821,0.055584197,778,21.47366667
14/12/2016 17:30,0.032118456,1,382.7367753,395.5032246,100459.4786,1.229557073,308.0107556,0.056828691,622,22.09507167
14/12/2016 18:00,0.034980464,1,383.1343342,395.8515108,100448.9124,1.191132665,306.9370774,0.031708901,578,22.20045
14/12/2016 18:30,-0.766463067,1,386.2760938,399.1482731,100464.7541,0.420341567,301.4186921,0.062461436,96,21.10594667
14/12/2016 19:00,0.221387707,1,388.0822593,400.8481588,100488.7083,0.302822889,237.7408092,0.044394538,584,20.76288
14/12/2016 19:30,-1.677500098,1,395.911077,409.2077517,100525.5159,0.179489038,221.7691265,0.042760183,41,21.53652
14/12/2016 20:00,-1.001096909,1,388.71957,402.352957,100555.3104,0.17700294,222.1177396,0.02201013,84,24.80661333
14/12/2016 20:30,0.226549606,1,399.1960769,412.370239,100586.8479,0.199432096,220.6837546,0.019517777,254,25.25911333
14/12/2016 21:00,-0.490197168,1,393.8351175,407.303576,100631.3802,0.185399281,224.9347323,0.019191591,949,22.35690667
14/12/2016 21:30,-0.444273882,1,389.5475742,403.3837515,100665.2881,0.126693515,178.7631654,0.022905409,354,24.82103667
14/12/2016 22:00,-1.293746041,1,393.027723,406.5823134,100700.1513,0.190534623,226.5773034,0.02187416,552,22.90291
14/12/2016 22:30,-0.779903361,1,390.8989402,404.3204142,100720.1594,0.193787295,244.3716372,0.028372135,452,23.20646333
14/12/2016 23:00,-0.19208946,1,393.4918322,406.7754714,100711.5589,0.159329995,249.7966244,0.03643294,49,24.92224333
14/12/2016 23:30,-0.93244845,1,395.9757756,409.3908264,100721.4757,0.188960447,221.4138193,0.042351729,40,26.03966
15/12/2016 0:00,0.108122187,2,398.7698666,412.3363794,100747.0302,0.190113889,210.0744639,0.025563853,83,21.16507
15/12/2016 0:30,0.591601409,1,398.3520147,411.8622315,100753.7931,0.217008834,219.6021244,0.03462713,140,22.37407667
15/12/2016 1:00,0.639194092,1,395.5338904,408.7051438,100750.7573,0.179817459,223.5195194,0.02504214,672,NA
15/12/2016 1:30,-0.182448025,1,396.9496232,410.3669958,100734.3698,0.155851537,228.3771733,0.030588825,47,NA
15/12/2016 2:00,-0.122712148,1,396.324736,409.6236579,100706.0328,0.202352397,226.1828325,0.033101732,60,NA
15/12/2016 2:30,0.384269889,2,394.8919097,408.1526555,100657.9738,0.214334686,224.8131205,0.027984633,104,NA
15/12/2016 3:00,-0.404538404,1,398.6699005,412.2060175,100613.4036,0.139497148,220.1586889,0.026070844,34,NA
15/12/2016 3:30,-0.141624266,2,394.4018299,407.569817,100583.5091,0.171077503,217.2138788,0.022106773,61,NA
15/12/2016 4:00,-1.157746227,1,385.8766625,398.4166351,100559.7482,0.232474858,254.9348129,0.055451251,49,NA
15/12/2016 4:30,0.126211672,2,398.4977131,411.8612379,100555.0646,0.127235801,197.4505813,0.022493577,105,NA
15/12/2016 5:00,0.402181781,1,400.0923501,413.6027787,100563.0278,0.121814804,216.8883842,0.022552201,80,NA
15/12/2016 5:30,-2.57138356,2,384.7947957,397.5891513,100562.4498,0.388227103,275.1727955,0.094288642,71,NA
15/12/2016 6:00,-0.261811533,1,377.6644593,389.9863958,100566.4784,0.400812385,222.1438739,0.071587945,199,NA
15/12/2016 6:30,-0.28897799,1,383.1150649,395.6683414,100592.9265,0.243099358,224.4580012,0.046554662,92,NA
15/12/2016 7:00,-0.018465498,2,389.6991196,402.5917573,100609.5785,0.204532976,204.5121834,0.026386792,762,NA
15/12/2016 7:30,0.422730634,2,388.1142322,400.6380924,100637.7001,1.895961183,40.30294261,0.114568984,579,352.6207133
15/12/2016 8:00,-2.830329256,2,461.2063573,474.5200574,100708.5195,1.551433537,85.76380578,0.0854801,443,417.6161333
15/12/2016 8:30,-2.227118153,1,454.1863537,464.2034829,100764.6253,0.400264018,149.2167324,0.038681911,1203,503.0304667
15/12/2016 9:00,-0.86680124,1,412.3801152,422.6074771,100793.5846,0.176403211,180.1688044,0.03341421,87,521.1241333
15/12/2016 9:30,-0.800764972,2,416.4925738,426.1019417,100810.1314,0.08549017,204.4668723,0.043042984,16,522.1431
15/12/2016 10:00,-1.00938605,1,460.2184252,469.9755332,100828.8127,0.141372141,250.3476103,0.04076518,117,516.2113333
15/12/2016 10:30,-0.252664887,1,381.0683223,394.4235443,100852.4308,0.099830404,208.2066602,0.034054746,19,509.9805
15/12/2016 11:00,-0.071276878,1,375.5318308,388.7881307,100873.5327,0.160567403,262.7029757,0.022890289,51,462.2154333
15/12/2016 11:30,0.174094257,2,382.2522798,394.9620981,100861.8528,0.345124484,47.86102513,0.026933593,137,392.2116667
15/12/2016 12:00,0.099423133,2,383.58112,396.1381824,100855.5621,0.167365534,74.0747585,0.036002886,97,427.2150667
15/12/2016 12:30,-0.054519081,1,381.8872651,394.3722507,100801.6634,0.241576098,298.9617901,0.054442493,45,503.6705667
15/12/2016 13:00,0.149484117,2,381.386327,393.6370326,100758.9207,0.356532547,324.7590168,0.058052309,94,511.2583667
15/12/2016 13:30,-0.205961373,1,380.3821054,392.9771083,100729.2438,0.130652866,349.7473583,0.062996481,17,510.0039
15/12/2016 14:00,0.03823637,1,380.1165619,392.8853191,100677.548,0.210819737,195.1566579,0.056159692,39,511.8853667
15/12/2016 14:30,-0.050105034,1,380.1104919,392.3857371,100620.1022,0.269816035,151.002831,0.054761672,63,511.5719333
15/12/2016 15:00,-0.016426185,1,380.8863026,392.7284517,100554.624,0.33458606,251.912398,0.05600639,107,513.2967333
15/12/2016 15:30,0.075244945,1,380.7925315,392.876658,100506.4332,0.42836829,321.7389748,0.042443369,101,515.1781
15/12/2016 16:00,0.183282733,2,381.0087341,393.1738753,100496.0195,0.484199574,320.2039436,0.056142022,149,514.3942333
15/12/2016 16:30,0.011690487,1,381.3933322,393.7742314,100472.8493,0.328574036,299.2730427,0.057976667,87,513.1398
15/12/2016 17:00,-0.195700548,1,382.1824583,394.843628,100453.1559,0.563406717,315.4509465,0.053737514,161,515.1782
15/12/2016 17:30,-0.223501579,2,385.2040774,398.281059,100467.5893,0.292427697,270.2907666,0.038310568,77,514.5510667
15/12/2016 18:00,0.214255108,2,387.7822877,401.5419743,100446.0909,0.214687879,237.5890042,0.032125006,55,515.9622667
15/12/2016 18:30,0.236349065,1,391.8941739,405.7398621,100458.2478,0.177001881,234.5603769,0.027014267,63,516.9028333
15/12/2016 19:00,0.268623944,2,397.1190889,411.1124547,100477.3779,0.024756509,305.6691113,0.031660977,NA,515.1781333
15/12/2016 19:30,0.23851255,1,396.661009,410.3974338,100504.4823,0.034764366,351.3099978,0.013895463,52,515.1781667
15/12/2016 20:00,-1.108406265,2,397.4013764,411.1166965,100527.4139,0.039357704,221.0779262,0.036315878,NA,517.3732333
15/12/2016 20:30,0.862338642,1,398.9989835,412.7934247,100559.5189,0.143382038,245.9951256,0.02549468,205,518.1572
15/12/2016 21:00,-0.467191781,1,407.1986343,421.3090314,100622.45,0.172216343,246.4461892,0.026722368,168,516.4325667
15/12/2016 21:30,0.483765825,1,408.0479572,422.0975048,100668.6281,0.13838547,231.4599412,0.01177543,474,517.0597
15/12/2016 22:00,0.453925807,1,403.2764564,417.1842559,100705.6744,0.137517417,215.706726,0.019082518,86,519.2547667
15/12/2016 22:30,0.220897678,1,397.3469464,411.1202428,100726.0641,0.112648791,206.371279,0.023162387,78,517.2165333
15/12/2016 23:00,-0.091400683,2,408.8183563,423.2286162,100728.0454,0.129445461,239.2436839,0.018700212,103,515.6485
15/12/2016 23:30,-0.077328761,1,409.2324653,423.5610176,100726.5129,0.180010956,236.0546372,0.016953234,1583,517.5299333
16/12/2016 0:00,0.337844074,1,404.6855299,418.7874783,100713.9753,0.140449093,233.2187817,0.014733996,69,517.0597333
16/12/2016 0:30,-0.064340273,1,405.4776564,419.6549097,100708.8253,0.108048027,237.5448877,0.020816367,28,518.3141333
16/12/2016 1:00,0.017364699,2,401.8486574,415.8221841,100702.1099,0.134004973,224.9588737,0.023955495,39,516.4326
16/12/2016 1:30,0.124759356,2,407.233946,421.5194099,100690.7132,0.104384318,220.1739403,0.028532342,24,517.0597
16/12/2016 2:00,-0.001666917,2,406.9098967,421.2685407,100684.8361,0.100952314,201.2512181,0.025794851,22,516.5893
16/12/2016 2:30,0.752893516,1,408.1257047,422.5543887,100649.3758,0.179401348,198.5006375,0.019372243,637,514.2373667
16/12/2016 3:00,-0.677219951,1,405.1419722,419.3729301,100632.6498,0.15531681,210.3161528,0.036042375,34,515.1782333
16/12/2016 3:30,-0.882978277,1,408.9864325,423.3754149,100595.0046,0.140514384,218.8727478,0.028366054,28,515.6486
16/12/2016 4:00,-0.55171546,1,410.8454765,425.2348627,100571.4123,0.185250247,204.6602047,0.024789639,58,515.8054
16/12/2016 4:30,-0.618696133,1,405.1584434,419.0956618,100567.9539,0.173678357,190.190098,0.029416694,47,515.4917
16/12/2016 5:00,0.189382422,2,388.3075841,400.7701501,100585.7958,0.236939754,227.9159657,0.033858993,582,511.1015
16/12/2016 5:30,0.456994761,1,409.0819231,422.7810673,100581.6027,0.103629673,194.0474772,0.024397024,46,514.5509667
16/12/2016 6:00,0.161758348,1,407.3243315,420.701264,100615.4397,0.045911144,232.3111757,0.017412392,14,511.4151
16/12/2016 6:30,0.214169197,1,402.5067174,415.5779834,100643.2327,0.045550381,215.0586251,0.02799808,9,509.3766667
16/12/2016 7:00,0.123688531,1,403.2995474,416.4825633,100659.9007,0.13436517,218.0515837,0.014615282,100,505.6135667
16/12/2016 7:30,-0.535871997,1,400.1522744,413.3086541,100706.7298,0.141590362,173.5285626,0.01909441,74,509.3767333
16/12/2016 8:00,-0.015300084,2,406.9328186,420.5961628,100754.8606,0.037890288,199.8685349,0.012490853,9,509.3767
16/12/2016 8:30,0.375855305,2,404.9551069,418.9642273,100810.6761,0.059236247,205.3216315,0.026413422,11,507.0248
16/12/2016 9:00,0.325849766,2,392.5270382,406.1341731,100869.8259,0.381579391,83.64123824,0.024590268,98,489.4631667
16/12/2016 9:30,0.185475853,2,407.3176912,421.3616223,100852.9403,1.887778616,75.32927667,0.04429139,803,490.4039667
16/12/2016 10:00,0.621646291,1,407.3239085,421.3222544,100886.9961,1.705791859,70.07006191,0.033163463,669,486.6407
16/12/2016 10:30,0.211325706,1,405.8567489,419.5483161,100872.5071,2.206572188,70.06281206,0.058818714,992,480.5254
16/12/2016 11:00,-0.153337014,1,406.8408619,420.6095844,100874.3143,2.22159651,70.45852789,0.055059915,869,472.5286
16/12/2016 11:30,0.511275709,1,396.2584216,409.3837644,100851.5686,1.908725667,71.28244068,0.036092765,1044,470.6470333
16/12/2016 12:00,0.287915523,1,390.9944469,403.981052,100851.9938,1.418264207,61.24334266,0.017552562,721,470.0199
16/12/2016 12:30,0.347342066,1,389.8323077,402.6001536,100845.2683,0.838650956,63.03685816,0.034303213,2655,470.9605
16/12/2016 13:00,0.046621094,1,386.5963152,398.9716044,100781.0931,0.255614913,355.9216515,0.030665547,82,470.1766
16/12/2016 13:30,0.0372366,1,385.7733782,398.3169828,100713.8457,0.525274203,333.8289656,0.021328365,186,469.5674667
16/12/2016 14:00,0.065562659,1,385.4846157,397.9773517,100680.2494,0.743734655,317.1971687,0.033639762,337,468.6045
16/12/2016 14:30,0.273489853,1,384.6607527,397.1013542,100621.4942,1.162046276,304.9337129,0.067479132,1365,452.3882667
16/12/2016 15:00,0.124695005,1,384.4249661,396.9581355,100589.3803,1.026486675,305.2185163,0.046648831,761,NA
16/12/2016 15:30,0.035723563,1,385.0300587,397.4564881,100538.5208,1.429127173,291.6112938,0.04129399,1246,NA
16/12/2016 16:00,0.055376211,1,385.1818554,398.05345,100537.2326,1.587660849,303.7228309,0.059444031,1028,NA
16/12/2016 16:30,0.004547109,1,385.2371117,398.1429383,100537.9255,1.362733921,314.7751954,0.060109463,765,NA
16/12/2016 17:00,-0.000451696,1,385.9028207,398.6538361,100531.9001,1.313849596,287.8552255,0.052319787,892,NA
16/12/2016 17:30,-0.064682767,1,386.7390695,399.6644429,100526.8729,0.860374538,296.543831,0.057679709,382,NA
16/12/2016 18:00,0.040198727,2,390.9526171,404.4197577,100528.9134,0.331942826,242.9208245,0.046443644,623,NA
16/12/2016 18:30,0.113540992,2,391.150502,404.5504319,100535.4228,0.36388208,233.8257585,0.043021508,212,NA
16/12/2016 19:00,1.124821869,1,397.0678956,410.941604,100547.2188,0.222977233,230.8012189,0.020402719,560,NA
16/12/2016 19:30,0.141121424,1,402.2757352,416.3524548,100574.4197,0.07543619,233.8743233,0.025816213,20,NA
16/12/2016 20:00,0.335504502,1,406.4995989,420.7057882,100622.4808,0.094364523,232.5727411,0.014198471,274,NA
16/12/2016 20:30,-0.182190003,1,409.5211241,423.7732367,100676.618,0.086679232,216.0818566,0.013236837,53,NA
16/12/2016 21:00,-1.080928719,1,411.121031,425.4154463,100735.8887,0.017964058,251.5842687,0.035100872,NA,NA
16/12/2016 21:30,0.277778681,1,409.4031312,423.5652775,100783.7914,0.169010028,238.9194398,0.018312533,873,NA
16/12/2016 22:00,-0.865069772,1,410.7683697,424.8944151,100814.826,0.090538833,235.3609032,0.020238334,33,NA
16/12/2016 22:30,0.78586017,1,407.7672193,421.8175136,100835.6303,0.108352717,220.7744347,0.008616268,392,NA
16/12/2016 23:00,0.062653075,1,410.248335,424.5183937,100838.9815,0.099780011,222.1430891,0.007530448,84,NA
16/12/2016 23:30,0.004493248,2,411.2916706,425.6216135,100811.8198,0.090408813,228.4134148,0.009508809,55,NA
17/12/2016 0:00,0.096516082,1,410.3052678,424.6712492,100799.4641,0.087059274,222.9255895,0.006728652,83,NA
17/12/2016 0:30,-0.261994799,1,401.2984043,415.3711293,100804.7212,0.017859511,183.5316502,0.021273353,NA,NA
17/12/2016 1:00,-0.406273288,1,403.4161187,417.5897542,100796.7561,0.04158011,212.4148978,0.010593983,10,433.6558
17/12/2016 1:30,-0.732863592,1,403.4739081,417.6858613,100784.1287,0.058618037,224.5861524,0.019523459,11,434.0917667
17/12/2016 2:00,-0.655084533,1,399.6554921,413.7980454,100773.3244,0.041722158,210.2656622,0.024328554,13,433.6138333
17/12/2016 2:30,-0.772158059,1,404.797985,419.1895104,100728.3404,0.028487558,211.1500352,0.025209996,NA,433.5153667
17/12/2016 3:00,-0.595382122,1,405.7943129,420.2555149,100689.5019,0.018378663,244.8059876,0.027512438,NA,433.8528333
17/12/2016 3:30,0.576993748,1,403.0347321,417.2496855,100667.7296,0.053439223,191.0778011,0.038299968,39,433.1359
17/12/2016 4:00,0.265089382,1,403.5228267,417.6968924,100638.5737,0.010565701,216.9318887,0.034198402,NA,433.0237667
17/12/2016 4:30,0.866304686,2,403.4029365,417.5205103,100624.8105,0.007865067,196.24037,0.044373053,NA,433.1641667
17/12/2016 5:00,0.00117262,2,402.5354041,416.5584268,100616.7371,0.073882368,185.1839361,0.020649089,20,433.3749
17/12/2016 5:30,0.176536898,2,404.2679073,418.3101639,100611.2401,0.041558828,172.5358705,0.022995985,8,432.1527667
17/12/2016 6:00,-0.109717099,1,402.4988665,416.3689748,100650.2253,0.039687626,186.1462539,0.014232412,10,431.7314667
17/12/2016 6:30,0.277215934,1,396.7365769,410.3234186,100674.9362,0.011606231,224.6460837,0.022793614,NA,432.8550667
17/12/2016 7:00,0.085739774,1,398.5163314,412.1463103,100694.4213,0.019375929,356.3037931,0.016502804,NA,426.3248333
17/12/2016 7:30,0.089903926,2,394.7945714,408.1965072,100721.7155,0.04182574,171.1129679,0.019651943,9,422.9543667
17/12/2016 8:00,-0.172499193,1,395.3736364,408.8417981,100757.2581,0.050437871,192.0428728,0.012940477,17,421.6203
17/12/2016 8:30,0.335238768,1,393.379406,407.0139103,100799.9026,0.105792,165.6808711,0.019271862,22,421.4095667
17/12/2016 9:00,0.785180747,1,393.170687,406.6015157,100849.4586,0.430167311,89.2623846,0.035756417,109,416.0029
17/12/2016 9:30,0.919299258,2,395.6717031,409.3253947,100888.902,0.082144433,147.1460595,0.040736026,7,412.9133333
17/12/2016 10:00,0.236613762,1,396.702521,410.1782114,100891.5355,0.123361427,93.0642858,0.022339522,27,408.9276
17/12/2016 10:30,0.203495215,1,399.3070371,412.8533554,100867.1844,0.284311945,56.7072843,0.028923025,54,401.9281333
17/12/2016 11:00,0.126381289,2,407.808227,421.5244816,100817.8595,0.839511543,55.03089404,0.025205923,316,370.0153333
17/12/2016 11:30,0.055291,1,404.1290434,417.5814423,100822.8514,0.51604459,6.761391698,0.030048259,206,NA
17/12/2016 12:00,-0.004217899,1,399.8800121,413.290304,100823.7623,0.868147386,1.612042595,0.034439431,346,NA
17/12/2016 12:30,0.000397645,1,395.7025893,408.9181623,100808.8718,0.717521426,7.698437308,0.030424749,341,NA
17/12/2016 13:00,0.091427345,1,394.511125,407.7123698,100791.1165,0.418582834,358.3722223,0.02628787,135,NA
17/12/2016 13:30,0.068566017,1,394.161631,407.5536628,100763.6719,0.550529024,345.1916842,0.025876228,201,NA
17/12/2016 14:00,0.049853094,1,392.8041037,406.2865352,100722.9717,0.750913579,314.3513552,0.028858731,314,NA
17/12/2016 14:30,-0.000753743,1,391.9617618,405.5623555,100688.9099,0.687487151,310.8501507,0.02961417,255,NA
17/12/2016 15:00,-0.076299561,1,389.7990558,403.3073154,100611.7355,0.763995571,345.2295692,0.052688624,298,NA
17/12/2016 15:30,0.070085401,1,388.1267839,401.3979913,100564.4102,1.183303708,297.7693625,0.056760566,615,NA
17/12/2016 16:00,-0.038775717,1,388.349448,401.6236412,100516.3061,1.810533598,297.9271799,0.06128391,1279,NA
17/12/2016 16:30,0.025935826,1,387.5022585,400.8787423,100514.7021,1.118463329,307.597826,0.068692852,339,NA
17/12/2016 17:00,0.070199891,1,389.1942437,402.6071072,100531.6098,0.50125313,244.2319489,0.064452693,143,NA
17/12/2016 17:30,-0.033709936,1,388.8412881,402.3026672,100528.0077,0.295143818,227.9859193,0.048930877,82,NA
17/12/2016 18:00,0.447438359,2,392.1054497,405.8856524,100530.7927,0.188137489,237.6266077,0.049495832,69,NA
17/12/2016 18:30,-1.652817577,2,399.0517757,413.3608956,100540.6544,0.207084473,167.8235879,0.055977364,35,NA
17/12/2016 19:00,0.248685793,1,402.9032262,417.4045772,100575.0203,0.210026461,218.5841117,0.022385147,543,NA
17/12/2016 19:30,0.690770102,1,403.3696867,417.728871,100637.5412,0.154273129,212.4003836,0.021529369,532,388.0507
17/12/2016 20:00,-0.866893205,1,411.0170591,425.654665,100694.7291,0.137077893,191.4835663,0.022218747,54,408.9112
17/12/2016 20:30,0.068004579,2,413.9155365,428.6029681,100741.9427,0.110566312,217.2670812,0.020328054,44,408.7708
17/12/2016 21:00,-0.52022737,2,392.6978222,406.4116052,100786.7481,0.68670026,340.0442901,0.021028233,178,408.6468
17/12/2016 21:30,0.135534303,2,380.0142921,393.6015022,100835.2598,1.81408504,8.97144803,0.064335278,1249,408.7708333
17/12/2016 22:00,0.03675357,1,379.8579116,393.1271897,100869.0843,2.01810222,37.76471184,0.065647758,1009,408.7872333
17/12/2016 22:30,-1.697782784,1,383.9446495,397.2852155,100874.3806,1.479805341,60.49937496,0.079398366,441,408.5392
17/12/2016 23:00,-0.388348457,1,385.8266709,399.1475384,100881.4598,1.43265877,79.12873247,0.045148586,1322,408.2374333
17/12/2016 23:30,-0.391388567,1,385.2512503,398.6327815,100878.7208,1.261390192,84.77655981,0.060063257,484,406.7686667
18/12/2016 0:00,-0.492815073,1,385.847967,399.1182853,100893.8689,1.135976249,79.01107038,0.047720155,463,407.3065667
18/12/2016 0:30,-0.240058823,1,387.1651258,400.4862323,100903.6204,1.244313362,88.89973126,0.069896834,507,396.9797667
18/12/2016 1:00,-0.35844882,1,386.9037293,400.2885616,100912.905,0.84353693,79.91953643,0.066874317,284,388.6840667
18/12/2016 1:30,-0.406947307,1,385.9775987,399.335217,100893.2811,0.493940019,79.14648777,0.066210042,160,388.9543333
18/12/2016 2:00,0.320405268,1,398.3697164,412.4521737,100865.0694,0.134748801,171.2583296,0.018629776,39,388.9111667
18/12/2016 2:30,-0.648755067,1,395.0963995,408.8304388,100827.9708,0.085124301,164.7122899,0.044094446,10,387.7888333
18/12/2016 3:00,0.317274035,1,394.8680354,408.4588004,100773.6269,0.134567325,227.0336319,0.026774713,41,387.1413
18/12/2016 3:30,0.600974749,1,397.2926713,410.8805204,100747.2288,0.103469699,211.3631366,0.030033626,22,386.6664333
18/12/2016 4:00,0.327415654,2,396.3687735,409.6684263,100728.4337,0.103180917,171.9137771,0.026420011,29,378.7658333
18/12/2016 4:30,-0.159208403,1,386.4223161,399.4836983,100716.8674,1.652223928,79.24375417,0.042936133,613,364.1591333
18/12/2016 5:00,0.065560398,2,393.8659651,407.2635056,100700.9818,0.168265336,110.6976731,0.044439987,45,352.8382
18/12/2016 5:30,-0.060289602,1,396.5192911,409.7124534,100715.4198,0.053210482,190.982724,0.028568107,8,349.4957
18/12/2016 6:00,0.084595502,2,396.7304862,409.5748806,100762.4953,0.118242989,223.6232333,0.023742488,45,344.8815333
18/12/2016 6:30,0.290005465,1,402.276669,415.4664426,100772.6826,0.03986085,215.2929824,0.020969547,8,339.5386667
18/12/2016 7:00,0.31672716,2,404.4919875,417.7078915,100769.8848,0.040566457,192.8386245,0.020471747,8,336.3186667
18/12/2016 7:30,-0.313509002,2,407.0306572,420.3637807,100787.2754,0.047854715,244.2149186,0.029071784,8,NA
18/12/2016 8:00,0.134151688,1,400.3296417,413.3696661,100807.4168,0.111909129,179.8310667,0.021096859,36,NA
18/12/2016 8:30,-0.201915719,2,397.9125878,410.9761793,100834.9883,0.931321645,82.43635989,0.069774669,298,NA
18/12/2016 9:00,0.042677712,1,398.0752946,411.1315071,100843.2222,2.219066396,66.77842438,0.059151705,788,NA
18/12/2016 9:30,0.282302708,2,404.1977374,417.6006455,100888.2301,2.048304843,68.06058504,0.055606395,682,NA
18/12/2016 10:00,-0.445673083,1,406.3519458,420.0605435,100928.5184,1.590224544,74.73119401,0.060479138,527,NA
18/12/2016 10:30,0.068225878,1,398.0638441,411.3733109,100991.0349,0.446297428,66.86962417,0.037622121,186,NA
18/12/2016 11:00,0.064010859,1,395.5799412,408.5738758,100895.5271,0.98788828,48.81453153,0.027961324,404,NA
18/12/2016 11:30,0.03550013,1,397.9626511,411.2322313,100852.4563,0.939733219,41.69779535,0.027697354,316,NA
18/12/2016 12:00,0.154839277,2,396.3986317,409.3910697,100892.3935,0.395782737,10.24685996,0.033373967,177,NA
18/12/2016 12:30,-0.606361506,1,394.3623292,407.6544822,100869.6877,0.432256278,40.04386667,0.068417622,119,NA
18/12/2016 13:00,0.060820824,2,389.6409441,403.0355354,100800.2815,1.240586335,312.6212363,0.047623728,779,NA
18/12/2016 13:30,0.104441342,2,391.0206865,404.5018512,100778.1247,1.214909846,306.2262665,0.081048302,586,NA
18/12/2016 14:00,-0.569365496,1,389.5097862,402.9851031,100755.1345,0.483467697,306.5626509,0.098499619,98,NA
18/12/2016 14:30,0.209527286,1,389.1680576,402.5265423,100659.7579,1.672375227,301.0190592,0.075025941,1335,NA
18/12/2016 15:00,0.082166981,1,388.3040594,401.4884406,100630.2911,1.354628643,307.3145645,0.053800821,569,NA
18/12/2016 15:30,-0.084861385,1,390.1548612,403.4114614,100572.438,1.748304309,296.1992134,0.072703761,927,352.2970333
18/12/2016 16:00,0.00107548,1,388.7953573,402.0467028,100528.5902,1.322446284,298.696211,0.070416282,969,355.6997333
18/12/2016 16:30,-0.07792908,1,388.672593,402.0504026,100529.0408,0.492700748,281.1643402,0.09087692,139,370.2092667
18/12/2016 17:00,-0.022675692,1,391.8363425,405.6181516,100539.4563,0.135085748,260.353161,0.037878316,54,383.6876333
18/12/2016 17:30,-1.528862064,1,390.6668904,403.4600295,100540.8032,0.782843619,353.6222076,0.070599932,278,432.2128333
18/12/2016 18:00,4.702158043,1,500.3504522,500.3504522,100570.7186,0.981846439,344.2352094,0.069277147,267,461.7476333
18/12/2016 18:30,1.566255023,1,441.7098282,450.6892829,100611.0664,0.238516022,215.3744512,0.03849908,71,462.7329667
18/12/2016 19:00,0.009446744,1,429.4987161,439.8757995,100660.5938,0.096372678,214.0922757,0.024897427,31,460.9595333
18/12/2016 19:30,-3.611020246,1,418.9719731,429.9408122,100676.4067,0.288884595,77.23448751,0.099066399,31,456.3289333
18/12/2016 20:00,0.201315816,2,390.1141542,403.5991725,100681.9209,0.2913874,103.3718662,0.061433181,50,453.7673333
18/12/2016 20:30,0.137819935,1,397.4195964,411.0839044,100714.3935,0.037924225,192.7334103,0.031542255,NA,450.7132
18/12/2016 21:00,0.107896225,2,402.0029845,415.1935656,100759.5576,0.116258378,208.1704946,0.021242671,41,434.8107333
18/12/2016 21:30,0.255333235,1,406.7224076,419.64606,100807.1414,0.140156325,184.3241628,0.019768534,379,394.0967
18/12/2016 22:00,-0.049962878,1,412.171712,424.9820963,100802.5464,0.186111723,232.5061899,0.017383711,248,393.6021333
18/12/2016 22:30,-0.749134637,1,394.8861753,407.6381593,100829.0357,1.934007416,36.95539407,0.056251874,819,390.0415
18/12/2016 23:00,-0.478037649,1,389.4409776,402.9925298,100811.9577,0.75945681,84.50616816,0.070361944,199,380.7409667
18/12/2016 23:30,-0.451608299,1,392.0384975,405.792968,100816.3219,0.472183211,79.93699199,0.07564354,113,350.1293
19/12/2016 0:00,-0.149687081,1,398.533645,412.6623849,100818.6351,0.099509134,166.3545161,0.018533054,30,NA
19/12/2016 0:30,0.210909723,1,399.3473417,413.3261087,100816.6625,0.135753263,181.1092965,0.032919162,54,NA
19/12/2016 1:00,-0.029558122,1,396.0888987,409.5684383,100813.5457,0.170680611,136.5684601,0.022513489,51,282.9309
19/12/2016 1:30,0.010384322,2,395.189038,408.367729,100810.9353,0.465474307,128.0288313,0.037807769,350,264.4775
19/12/2016 2:00,0.273919366,1,400.1593603,413.7550212,100804.1013,0.208232431,158.1297037,0.025251331,83,267.6553667
19/12/2016 2:30,-0.568974124,1,395.3112734,408.3861592,100773.3229,0.660987779,105.3037279,0.067949444,193,265.2474333
19/12/2016 3:00,-0.395189178,1,392.4950347,405.5417596,100744.3221,1.200506162,73.71048995,0.060390689,397,257.6866667
19/12/2016 3:30,-0.626726282,1,392.6584361,405.6218901,100691.5558,1.124567875,67.04735665,0.053801009,341,244.5000667
19/12/2016 4:00,-0.034449312,1,389.6356586,402.5137112,100663.2872,1.628740411,36.52582326,0.055447509,723,237.6276333
19/12/2016 4:30,-0.018699015,1,390.1855756,403.2586108,100637.7451,1.831650964,34.40265466,0.060500456,769,214.0022333
19/12/2016 5:00,-0.012616799,1,391.1304571,404.2393809,100626.4364,1.883993601,31.95498761,0.06421363,772,NA
19/12/2016 5:30,-0.047620607,1,391.976422,404.9712438,100634.2862,1.774611948,30.78479716,0.06253551,706,NA
